25021 𣻸捋捋  
25023 喙齒  
25024 崎  
25025 A仔菜  
25026 一下仔  
25028 一心  
25029 一目𥍉  
25032 一個月  
25034 一晡  
25035 一絲仔  
25036 一齊  
25038 十八仔  
25039 入口  
25040 人手  
25041 八毛  
25043 八月半  
25044 九月重陽  
25045 七扣八除  
25046 九芎仔柴  
25047 九芎仔樹  
25048 人品  
25049 九泉  
25050 七洋八洋  
25051 十胡仔牌  
25053 八敗  
25054 入場券  
25055 人款  
25056 入港  
25057 刁意  
25058 卜聖卦  
25059 了解  
25060 人數  
25061 七竅  
25064 三八雨  
25065 口才  
25066 口口聲聲  
25067 三六仔  
25068 上少  
25069 下斗  
25070 下日  
25071 大夫  
25074 工友  
25075 大手面  
25076 子仔  
25077 下世人  
25079 上台  
25080 下台  
25082 大拇頭  
25083 小使仔  
25084 下回  
25085 土名  
25086 山地  
25087 土地公生  
25089 大收  
25090 上色  
25092 大百的  
25093 小吹  
25094 山坑  
25095 大妗喙  
25096 子弟班  
25097 子弟團  
25098 下改  
25099 大旱  
25100 大肚胿仔  
25101 千足  
25102 大豆  
25103 大捙拚  
25104 三角間  
25105 小叔仔  
25106 山坡  
25107 大拇翁  
25108 大拇公  
25109 大拇翁  
25110 下昏頓  
25111 下沿  
25112 大母四界  
25113 大的  
25114 小便  
25115 山剌 suann-lua̍h 
25116 大俗賣  
25117 下毒  
25118 山泉水  
25119 山珍  
25120 大約  
25121 下面  
25122 下風  
25124 下個月  
25126 小時  
25127 山狸仔  
25128 下班  
25129 久病  
25130 才能  
25131 上起碼  
25132 小鬼  
25133 下晝飯  
25135 土產  
25136 大眾  
25137 小產  
25138 小略仔  
25139 大粒番薑  
25140 大細聲  
25141 大割  
25142 糋棗仔  
25144 下等  
25145 大筒仔  
25146 大筒射  
25147 凡間  
25148 大飯店  
25149 大嫂  
25150 大概  
25151 上落  
25152 山葉薯  
25153 工資  
25155 小路仔  
25156 上墓  
25157 大墓公  
25158 上慢  
25159 大漢囝  
25160 大端  
25161 上蒼  
25162 山蒜頭  
25163 下層  
25164 三層仔  
25165 三層仔肉  
25166 大盤  
25167 下課  
25168 大賣價  
25169 上學  
25170 下頭  
25171 下頷  
25172 大頭狗母  
25173 大頭蔥  
25174 大鯊  
25175 山藥  
25176 仇人  
25177 不八不七  
25178 勻勻仔是  
25179 冇手  
25180 勻仔  
25181 不只  
25182 中央  
25183 公正  
25184 公立  
25185 冇石  
25186 不安  
25187 內行人  
25188 公告  
25189 不孝子  
25190 亢旱  
25191 不肖子  
25192 不足  
25193 不幸  
25194 分居  
25195 五花十色  
25196 不便  
25197 中南部  
25198 分食的  
25199 不准  
25200 元宵暝  
25201 凶徒  
25202 公益  
25203 中站  
25204 中脊楹  
25205 公務員  
25206 內痔  
25207 內陸  
25208 凶惡  
25210 之間  
25211 不過  
25212 不管  
25213 分熟的  
25214 中範  
25215 中興  
25216 內褲  
25217 中選  
25218 分錢的  
25219 公營  
25220 分離  
25221 中藥  
25222 中藥店  
25223 不顛不戒  
25224 五臟六腑  
25225 內籬仔 lāi-lî-á 
25226 文人  
25227 孔子  
25228 手巾  
25229 文才  
25230 太子爺  
25231 太公  
25232 心內  
25233 天公伯仔  
25234 太太  
25235 少少  
25236 日日  
25237 歹日  
25238 歹天年  
25239 戶主  
25240 日仔  
25241 水仙花  
25242 歹代誌  
25243 月仔錢  
25244 歹冬  
25245 歹去  
25246 日本  
25247 反白仁  
25248 反白目  
25249 心甘情願  
25250 歹吉兆  
25251 手尖  
25252 毋成囡仔  
25253 反色  
25254 化妝  
25255 手尾字  
25256 反形  
25257 手形  
25258 心狂火熱  
25259 心肝蒂  
25260 文定  
25261 月底  
25262 心性  
25263 水抽仔  
25264 水油  
25265 文武場  
25266 水泥  
25267 歹物仔  
25268 歹物件  
25269 天狗食日  
25270 天狗食月  
25271 毋知死活  
25272 毋知輕重  
25273 戶長  
25274 毋是款  
25275 水洘  
25276 水流  
25277 毋值著  
25278 木師  
25279 手捗 tshiú-pôo 
25280 歹紡  
25281 升起  
25282 日記  
25283 歹鬼𤆬頭  
25284 歹做  
25285 日婆  
25286 歹彩頭  
25287 水桶  
25288 天欲光  
25289 水滇  
25290 水蛇腰  
25291 心軟  
25292 木麻  
25293 木麻樹仔  
25294 夫婿  
25295 手掌  
25296 毋敢當  
25297 日期  
25298 止渴  
25299 引進  
25300 反亂  
25301 水塔  
25302 月圓門  
25303 心愛  
25304 天暗  
25305 水溝仔  
25306 水源地  
25307 天跤下  
25308 歹過  
25309 水路  
25310 水閘仔  
25311 水閘門  
25312 手電  
25313 夭壽骨  
25314 日暝  
25315 毛管空  
25316 水管路  
25317 歹價  
25318 反彈  
25319 心槽  
25320 水槽仔  
25321 化學肥  
25322 手擋仔  
25323 日頭公  
25324 水龍頭  
25325 引薦  
25326 月薪  
25327 欠點  
25328 歹蟲  
25329 手續費  
25330 歹聽話  
25331 火母  
25332 牛杙  
25333 火車頭  
25334 火金星  
25335 牛屎鶺仔  
25336 火拭仔  
25337 爪耙仔  
25338 牛喙箍  
25339 王祿仔仙  
25340 牛蒡  
25341 牛鼻環  
25342 火擦  
25343 片鴻  
25344 牛繚索  
25345 牛繏棕  
25346 火藥  
25347 世人  
25348 仝位  
25349 主顧客  
25350 出人前  
25351 另工  
25352 外才  
25353 包工程  
25354 半山腰  
25355 鼓井水  
25356 北方  
25357 叫天叫地  
25358 包心白仔  
25359 北斗星  
25360 包心菜  
25361 尖仔米  
25362 出去  
25363 四句聯仔  
25364 四伨  
25365 叫交替  
25366 出在  
25367 外地  
25368 加志  
25369 去矣  
25370 四周圍  
25371 四季豆  
25372 加法  
25373 半肥瘦  
25374 出芽  
25375 可恨  
25376 四界揣  
25377 占風頭  
25378 半個月  
25379 叫哭  
25380 外家厝  
25381 出破  
25382 四破魚  
25383 出神  
25384 外務  
25385 外埠頭  
25386 央教  
25387 半桶師  
25388 半陰陽  
25389 加喙加舌  
25390 四圍  
25391 外傷  
25392 半新舊  
25393 外號  
25394 四跤蛇  
25395 四跤魚  
25396 半遂 puàn-suī 
25397 叫電話  
25398 叫慘  
25399 包管  
25400 半精肥  
25401 半橛  
25402 包輸  
25403 半舊落仔  
25404 加轆  
25405 永久  
25406 尻川孔  
25407 尻川頭  
25408 平日  
25409 正月時  
25410 正月時仔  
25411 市外  
25412 布市  
25413 平正 pênn-tsiànn 
25414 幼母仔  
25415 未必然  
25416 打石師  
25417 本名  
25418 正名  
25419 本年  
25420 本地人  
25421 未免得  
25422 布尾  
25423 平和  
25424 必定  
25425 正房  
25426 本金  
25427 母姨  
25428 布施  
25429 正是  
25430 平洋  
25431 失約定  
25432 市郊  
25433 市面  
25434 失面子  
25435 平時  
25436 巧氣  
25437 巧神  
25438 巧骨  
25439 市區  
25440 本國  
25441 民望  
25442 平棒  
25443 失策  
25444 必須  
25445 平階的  
25446 失勢  
25447 正剾  
25448 失意  
25449 未過心  
25450 正實  
25451 本質  
25452 幼膩  
25453 正戲  
25454 幼糠  
25455 市鎮  
25456 平穩  
25457 目𥍉仔久  
25458 犯人欹 huān-lâng-khia 
25459 玄天上帝  
25460 皮包  
25461 石匠  
25462 玉米 gio̍k-bí 
25463 白肉  
25464 石兵仔 tsio̍h-ping-á 
25465 甲尾  
25466 目尾  
25467 目赤  
25468 甘言蜜語  
25469 白帖仔  
25470 瓦杮  
25471 白枋  
25472 目空赤  
25473 目花  
25474 生後生  
25475 生津止渴  
25476 目紅  
25477 白茶  
25478 白骨鱙  
25479 石埤  
25480 生張 senn-tiunn 
25481 瓜魚  
25482 白魚  
25483 生猴  
25484 田溝  
25485 白節仔  
25486 白腹  
25487 目墘  
25488 白墨  
25489 甘樹子  
25490 石磨仔  
25491 石頭  
25492 皮戲  
25493 白聯  
25494 田雞  
25495 生藥  
25496 目識  
25497 目鏡蛇  
25498 仿仔  
25499 兇兇狂狂  
25500 全步數  
25501 交定  
25502 先的  
25503 光采  
25504 交保  
25505 光彩  
25506 全部  
25507 全新  
25508 份會仔  
25509 光滑  
25510 交落身  
25511 先鋒  
25512 交纏  
25513 全體  
25514 后  
25515 在下  
25516 合口味 ha̍h-kháu-bī 
25517 吊大筒射  
25518 冰水  
25519 各心  
25520 吉日  
25521 在手  
25522 囡仔姊  
25523 囡仔鬼  
25524 吐奶  
25525 在先  
25526 合同  
25527 各色  
25528 列位  
25529 因何  
25530 吐呃  
25531 再見  
25532 合身  
25533 吊角  
25534 在來  
25535 名刺  
25536 名姓  
25537 同宗的  
25538 冰枕  
25539 同的  
25540 同門的  
25541 向前  
25542 回南  
25543 向後  
25544 因致  
25545 合計  
25546 合做伙  
25547 在朝  
25548 同意  
25549 回話  
25550 各路  
25551 各種  
25553 名譽  
25554 好人  
25555 多少  
25556 好日  
25557 好代  
25558 好代誌  
25559 好冬  
25560 好玄  
25561 字目  
25562 安全  
25563 地名  
25564 好吉兆  
25565 好字運  
25566 好收  
25567 好收成  
25568 年老  
25569 好扭搦  
25570 好命  
25571 地府  
25572 如果  
25573 守法  
25574 好物件  
25575 好空的  
25576 守信  
25577 安怎  
25578 年柑  
25579 守約  
25580 奸計  
25581 地面  
25582 好食  
25583 好消息  
25584 好記持  
25585 寺院  
25586 地區  
25587 好得  
25588 尖掘仔  
25589 好處  
25590 好報  
25591 好報應  
25592 字畫  
25593 好睏  
25594 奸詐  
25595 地勢  
25596 地頭蛇  
25597 好講  
25598 地鐵  
25599 好聽  
25600 有一工  
25601 朴子  
25602 有毋著  
25603 扦仔  
25604 早冬  
25605 有打緊  
25606 有囡仔  
25607 死囡仔災  
25608 死囡仔胎  
25609 有矣  
25610 有所謂  
25611 扣東扣西  
25612 成長  
25613 有品  
25614 有重  
25615 早時  
25616 有時  
25617 早起時  
25618 早起時仔  
25619 有敢若無  
25620 有夠重  
25621 收單  
25622 收棺  
25623 死殗殗 sí-giān-giān 
25624 收稅金  
25625 有較縒  
25626 有銷  
25627 有機肥  
25628 有錢  
25629 有頭尾  
25630 有禮貌  
25631 有禮數  
25632 有靈聖  
25633 臼  
25634 肉丸  
25635 行山  
25636 老古板  
25637 自本  
25638 百姓公  
25639 老孤𣮈  
25640 老指 ló-tsáinn 
25641 肉食  
25642 行倒轉  
25644 米酒頭  
25645 灰匙  
25646 老娼  
25647 自殺  
25648 老鳥  
25649 竹圍  
25650 竹棑仔  
25651 米粞  
25652 米絞仔  
25653 自訴  
25654 老歲仔目  
25655 考試官  
25656 考試單  
25657 老實話  
25658 血燕  
25659 血親  
25660 行翻頭  
25661 自願  
25662 米籮仔  
25663 西施舌  
25664 西藥店  
25665 冷水  
25666 伯仔  
25667 估計  
25668 佛桌  
25669 兵馬  
25670 冷淡  
25671 免想  
25672 佗落  
25673 佃農  
25674 冷嗽  
25675 伸輪 tshun-lûn 
25676 免錢  
25677 兵糧  
25678 刣人埔  
25679 別工  
25680 助手  
25681 含仔糖  
25682 吵家鬧宅  
25683 吳真人  
25684 助理  
25685 別種  
25686 利潤  
25687 吸鐵  
25688 呔  
25689 呃赤酸  
25690 坐底  
25691 坐墊  
25692 妓女戶  
25693 孝呆的  
25694 尾局  
25695 尾來  
25696 宋盼  
25697 妝娗 tsng-thānn 
25698 完租  
25699 尿袋  
25700 局部  
25701 完稅  
25703 尿裙仔  
25704 扶𡳞  
25706 扲手 gīm-tshiú 
25707 忍受  
25708 快班車  
25709 形款  
25710 扴話  
25711 快樂  
25712 抄本  
25713 抓扒仔  
25714 杉行  
25715 村長  
25716 抑若無  
25717 李哪吒  
25718 技術  
25719 改善  
25720 改進  
25721 批橐仔  
25722 折磨  
25723 抄錄  
25724 決志  
25725 汽車  
25726 決明  
25727 沙崙仔  
25728 汰喙  
25730 求學  
25731 沙篩  
25732 男人  
25733 私生子  
25734 育囝歌  
25735 罕罕  
25736 男兒  
25737 私奇錢  
25738 私底下  
25739 肝花  
25740 私偏  
25741 禿頂  
25742 肚量  
25743 秀箠仔  
25744 身上  
25745 赤仁仔塗  
25746 走手  
25747 足月  
25748 赤牛仔  
25749 芋仔冰  
25750 那卡西 ながし 
25751 角瓜  
25753 豆芽  
25754 里長  
25755 走胎  
25756 辛苦病疼  
25757 見笑花  
25758 走袂過手  
25759 走馬  
25760 走馬喉  
25761 走斜 tsáu-tshua̍h 
25762 豆菜芽  
25763 芋圓頭  
25764 車路  
25765 走過手  
25766 車鼓  
25767 足濟  
25768 身軀頂  
25769 芋羹  
25770 身邊  
25771 芋顱仔頭  
25772 芋顱頭  
25773 事先  
25774 來回  
25775 佮股  
25776 事前  
25777 佯悾佯痟  
25778 佯悾佯戇  
25779 亞鉛桶  
25780 依靠  
25781 佯顛佯痟  
25782 初中  
25783 卸世卸眾  
25784 刺瓜  
25785 叔伯仔  
25786 兩步七仔  
25787 兩抵償  
25788 制限  
25789 協音  
25790 卸面子  
25791 叔孫仔  
25792 協商  
25793 到處  
25794 制煞  
25795 刺龍  
25796 受難  
25797 坦笑 thán-tshiò 
25798 呼呃仔  
25799 咖哩嗹  
25800 咖哩囉  
25801 坦斜  
25802 命途  
25803 咒詈  
25804 和齊  
25805 味噌湯  
25806 坳  
25807 夜工  
25808 姑不二三將  
25809 姑不將  
25810 姑母  
25811 夜市仔  
25812 奉侍  
25813 姊妹淘  
25814 姆的  
25815 夜班  
25816 帔  
25817 店口  
25818 孤爿  
25819 岳父  
25820 官吏  
25821 定親  
25822 彼工  
25823 彼日  
25824 往回  
25825 彼位  
25826 往來  
25827 怪奇  
25828 延後  
25829 性情  
25830 戽桸  
25831 彼當陣  
25832 延誤  
25833 征露丸  
25834 放人  
25835 放心  
25836 拍手指  
25837 拍手噗仔  
25838 拍手蹄  
25839 拍手環  
25840 拍火  
25841 拍火石  
25842 拍火車  
25843 拄仔  
25844 拖仔  
25845 放冬  
25846 抾囝  
25847 拆字數  
25848 拍呃仔  
25849 放尿  
25850 拖尾星  
25851 拖身命  
25852 拗屈  
25853 拄拄仔好  
25854 拄拄好  
25855 拍袚鍊  
25856 拗直  
25857 放空車  
25858 放空載  
25859 抾金  
25860 拔虎鬚  
25861 抾紅點  
25862 放捒人  
25863 房租  
25865 拉圇燒  
25866 拋船  
25867 拍散  
25868 放筋絡  
25869 抽象  
25870 拍開  
25871 拍鼓  
25872 拚價數  
25873 拍噎仔  
25874 放學  
25875 放燄火  
25876 拍錯桱  
25877 拆藥  
25878 抽懸  
25879 拗彎曲  
25880 東方  
25881 明仔後日  
25882 明品  
25883 松柏仔  
25884 林菝  
25885 枕頭套  
25886 枕頭袋  
25887 油條  
25888 油渣 iû-tse 
25889 油漆  
25890 欣慕  
25891 治權  
25892 炒米粉  
25893 狀況  
25894 爸爸  
25895 泡茶心  
25896 泡茶米  
25897 炕塗窯  
25898 狗蟻碗  
25899 社交  
25900 空隙  
25901 花貓貓  
25902 花仔菜  
25903 花彔彔  
25904 芳油  
25905 花盆  
25906 花面  
25907 花哩囉  
25908 肺病  
25909 肥桸  
25910 花條馬  
25911 芫荽仔  
25912 花斑馬  
25913 花間  
25914 芥辣  
25915 芭樂  
25916 菝仔票  
25917 門人  
25918 長久  
25919 長子  
25920 金斗公  
25921 金主  
25922 金仔山  
25923 金仔粉  
25924 門市部  
25925 門生  
25926 雨白  
25927 長年飯  
25928 金含仔  
25929 雨來  
25930 長房  
25931 青果  
25932 附近  
25933 金金相  
25934 金柑  
25935 金柑仔  
25936 門徒  
25937 金珮鍊  
25938 青草茶  
25939 阿莎力  
25940 金魚目  
25941 長期  
25942 青番薑仔  
25943 長褲  
25944 長頭鹿仔  
25945 門聯  
25946 金櫃  
25947 雨鬚  
25948 金鑠鑠  
25949 非常  
25950 便利  
25951 便若  
25952 便條紙  
25953 便當盒仔  
25954 前一工  
25955 前一日  
25956 前工  
25957 南方  
25958 前世人  
25959 俗仔貨  
25960 保佑  
25961 俗物仔  
25962 前門  
25963 南洋鯽仔  
25964 前面  
25965 前站  
25966 勇將  
25967 信教  
25968 南部  
25969 信魚  
25970 前幾工  
25971 保領  
25972 保養  
25973 前齒  
25974 俗諺  
25975 剃頭仔店  
25976 品好  
25977 厚茉菜  
25978 厚紙枋  
25979 厚脣  
25980 厚脣仔  
25981 哀傷  
25982 姪  
25983 姦夫  
25984 契約  
25985 城隍爺  
25986 客人仔  
25987 峇文  
25988 屎尿布  
25989 客店  
25990 屎面  
25991 屏風  
25992 客家話  
25993 屎桶仔  
25994 度會過  
25995 帝爺公  
25996 後日仔  
25997 後世  
25998 怎仔樣  
25999 拜正  
26000 後坐肉  
26001 後尾門仔  
26002 後改  
26003 後門  
26004 扁扁  
26005 後座肉  
26006 急病  
26007 後站  
26008 後退  
26009 後進  
26010 後裔 hōo-è 
26011 後過  
26012 後層齒  
26013 急燒  
26014 急燒仔  
26015 後謝  
26016 挕㧒捔  
26017 挖塗機  
26018 星仔  
26019 挕捒  
26020 挂紙錢  
26021 故意  
26022 指頭仔痕  
26023 指頭拇公  
26024 硞仔 kho̍k-á 
26025 染病  
26027 查驗  
26028 洗口  
26029 歪路  
26030 活人  
26031 流星  
26032 為啥物  
26033 活期  
26034 玲瑯仔  
26035 活跳  
26036 玲瓏  
26037 流瀾垂  
26038 皇上  
26039 相欠數  
26040 相交換  
26041 皇后  
26042 相同  
26043 界址  
26044 相坐  
26045 相命的  
26046 相抵  
26047 皇帝魚  
26048 珍重  
26049 盼望  
26050 相棄嫌  
26051 相紲  
26052 珍貴  
26053 相像  
26054 相對頭  
26055 相撞  
26056 玻璃菜  
26057 相親像  
26058 相識 siong-sik 
26059 疥癬  
26060 看人無點  
26061 看上目  
26062 看命  
26063 看袂上目  
26064 研討  
26065 看無目地  
26066 突然間  
26067 看開  
26068 穿裙的  
26069 看親情  
26070 紅仁塗  
26071 紅朱朱  
26072 紅肉內李  
26073 胎衣  
26074 紅豆  
26075 致到  
26076 紅帕帕  
26077 美容院  
26078 胡椒粉  
26079 紅鳳菜  
26080 紅蔥頭  
26081 紅龜仔粿  
26082 紅蟳仔  
26083 紅轎  
26084 茄色  
26085 苦命人  
26086 虐待  
26087 舢舨  
26088 茅草  
26089 苦齣  
26090 郊  
26091 衫弓仔  
26092 衫仔架  
26093 衫仔裾尾  
26094 重本  
26095 重尻川  
26096 重舌  
26097 限定  
26098 衫架仔  
26099 負面  
26100 限期  
26101 重陽  
26102 貞節  
26103 訃聞  
26104 重閣  
26105 貞潔  
26106 衫褲  
26107 重點  
26108 限額  
26109 重疊  
26110 食巾仔  
26111 香火袋  
26112 風火著  
26113 首先  
26114 飛行場  
26115 飛行機埕  
26116 風呂  
26117 風抽  
26118 面框  
26119 香案桌  
26120 食素  
26121 食茶  
26122 食酒  
26123 食教  
26124 風喙  
26125 風景  
26126 食暗飯  
26127 食暗頓  
26128 面憂面虯  
26129 飛機  
26130 風翱  
26131 風灌口  
26132 食露水  
26133 個人  
26134 個外月  
26135 個性  
26136 修削  
26137 俺娘喂  
26138 修喙鬚  
26139 候  
26140 倒手扞  
26141 倒手拐仔  
26142 倒手雞仔  
26143 凌冶  
26144 冤枉錢  
26145 倚股  
26146 冤家勞債  
26147 倒栽  
26148 倫常  
26149 倒運  
26150 倚賴  
26151 原由  
26152 原因  
26153 厝佃  
26154 厝尾頂  
26155 哪使  
26156 唆使  
26157 哭苦  
26158 哺食  
26159 哭冤枉  
26160 哼哼呻  
26161 匪徒  
26162 哪通  
26163 哪愛  
26164 厝邊兜  
26165 厝邊隔壁  
26166 哭齣  
26167 套口供  
26168 夏天  
26169 娘仔觳 niû-á-khok 
26170 夏季  
26171 娘繭  
26172 展𠢕  
26173 宮公  
26174 家內事  
26175 崁仔頂  
26176 崁仔跤  
26177 差別  
26178 家私頭仔  
26179 差押  
26180 家鄉  
26181 展勥  
26182 家園  
26183 家廟  
26184 島嶼  
26185 恩人  
26186 恩主公  
26187 挈批的  
26188 挩枋仔  
26189 恩情人  
26190 挐絞絞  
26191 挨塗礱  
26193 捌代誌 bat-tāi-tsì 
26194 料身  
26195 時到  
26196 挹肥  
26197 捒倒  
26198 捎無摠  
26199 挽搣  
26200 捋頭鬃  
26201 捋鹽  
26202 柴人  
26203 桑仔葉  
26204 桑仔樹  
26205 柴目  
26206 晟囝  
26207 桑材仔  
26208 柴肝  
26209 書店  
26210 桂花魚  
26211 書架  
26212 書面  
26213 晏起  
26214 桌罩  
26215 柴鍥仔  
26216 浮水蓮花  
26217 浴池  
26218 氣豆  
26219 海波浪  
26220 浮洲  
26221 浮浪貢的  
26222 海草魚  
26223 浴間  
26224 海塭  
26225 浮嶼  
26226 浪盪囝  
26227 海邊  
26228 烏仔魚  
26229 烏白講  
26230 烏沁沁  
26232 烏格  
26233 消納  
26234 烏鬼仔菜  
26235 烏蝛仔  
26237 烘燒  
26238 狹櫼櫼 e̍h-tsinn-tsinn 
26239 疼囝  
26240 疼命命  
26241 病況  
26242 疶屎星  
26243 留級  
26244 糞埽堆  
26245 真  
26246 破土  
26247 祖公屎  
26248 祖公產  
26249 祖先  
26250 真的  
26251 真相  
26252 破家  
26253 秮仔  
26254 神主牌  
26255 秫米腸  
26256 神明桌  
26257 秤花  
26258 租金  
26259 笑咪咪  
26260 秤重  
26261 笑面  
26262 笊籬  
26263 缺欠  
26264 翁仔某  
26265 紙字 tsuá-jī 
26266 紡車仔  
26267 翁婆  
26268 紙條仔  
26269 紙盒仔  
26270 耽誤  
26271 胸槽  
26272 臭耳  
26273 茶行  
26274 茶米茶  
26275 茶米粕  
26276 臭耳膿  
26277 臭尿破  
26278 臭尿羶  
26279 草決明  
26280 草坪  
26281 茶店  
26282 茶杯仔  
26283 茶室  
26284 茶郊  
26285 脆氣  
26286 草索  
26287 臭液味  
26288 草笠仔  
26289 茶粕  
26290 草場  
26291 草棚  
26292 茶渣  
26293 臭菇  
26294 臭腥母  
26295 臭跤液味  
26296 茶甌仔  
26297 草藥仔  
26298 臭礬  
26300 袂收尾  
26301 袂收煞  
26302 荏身命  
26304 袂和盤  
26305 袂怪得  
26306 衰旺  
26307 袂要緊  
26308 衰弱  
26309 袂做得  
26310 衰潲運  
26311 送上山頭  
26312 起水  
26313 起毛摺  
26314 起毛管  
26315 財本  
26316 起先  
26317 討交替  
26318 豈有  
26319 起初  
26321 記持䆀  
26322 訕洗  
26323 退時  
26324 退時行  
26325 逃閃  
26326 起殺  
26327 起蛟龍  
26328 送葬  
26329 起嗽  
26330 記認  
26331 起橫  
26332 退燒  
26333 貢糖  
26334 退親  
26335 高長大漢  
26336 釘毒  
26337 鬥相賽  
26338 骨疼熱  
26339 馬釘  
26340 酒菜  
26341 高粱  
26342 高粱的  
26343 鬥贏  
26344 配藥  
26345 酒麴  
26346 酒罐仔  
26347 做七  
26348 停工  
26349 做水災  
26350 做木的  
26351 做主  
26352 做代誌  
26353 假包的  
26354 偷生  
26356 偷作手  
26357 偏私  
26358 假的  
26359 偏門  
26360 偷咬雞  
26361 假若  
26362 偏音  
26363 假面具  
26364 做烏手的  
26365 做買賣  
26366 剪鈕仔  
26367 假意  
26368 偏號  
26369 假錢  
26370 偌濟工  
26371 參一跤  
26372 唱片  
26373 唱名  
26374 參考書  
26375 動跤動手  
26376 啖糝仔  
26377 唸謠  
26378 匾額  
26379 問題  
26380 國一  
26381 國外  
26382 國民  
26383 執政  
26385 堅強  
26386 堅痡 kian-pôo 
26387 基模  
26388 國曆  
26389 專任  
26390 婆姐母  
26391 寄金  
26392 寄喙  
26393 娼寮  
26394 娼頭  
26395 宿題  
26396 強劫  
26397 得利  
26398 張嫁粧  
26399 強逼  
26400 戛仔頭 khiat-á-thâu 
26401 情況  
26402 惜面底皮  
26403 徙厝  
26404 徛家厝  
26405 惜寶  
26406 捲心白菜  
26407 排仙  
26408 救主  
26409 教囝  
26410 掃地 sàu-tè 
26411 敏豆仔  
26412 採取  
26413 控制  
26414 救命  
26415 掛念  
26416 捲枝仔  
26417 接近  
26418 掠姦  
26419 推屎蟲  
26420 敗洩  
26421 掩風  
26422 掃梳荏仔  
26423 接神  
26424 推荐  
26425 捷捷落  
26426 捾桶  
26427 掠痧筋  
26428 掖粟種  
26429 掛軸 kuà-ti̍k 
26430 推算  
26431 教養  
26432 掛膭  
26433 捻頭  
26434 接縫  
26435 推斷  
26436 桸仔  
26437 晚冬 mńg-tang 
26438 望江南  
26439 斜眼  
26440 望遠鏡  
26441 斬稻仔尾 tsánn-tiū-á-bué/tsánn-tiū-á-bé 
26442 晚輩  
26443 棄  
26444 涼的  
26445 涼亭仔  
26446 欲倚  
26447 欲晝仔  
26448 深目  
26449 深色  
26450 滇流  
26451 深眠  
26452 清爽  
26453 深想  
26454 清算  
26455 清醒  
26456 淡薄  
26457 牽仔粿  
26458 現在  
26459 球埕  
26460 猜測  
26461 牽猴  
26462 甜  
26463 畢業  
26464 理髮  
26465 第二工  
26466 笛仔 ta̍t-á 
26467 符仔籙  
26468 祭孤魯  
26469 移徙  
26470 笨傖  
26471 章牌  
26472 祭墓  
26473 符籙  
26474 粗牙  
26475 組仔頭  
26476 細目  
26477 細百  
26478 細叔仔  
26479 細的  
26480 粗面  
26481 細食  
26482 粗氣  
26483 細粒石頭  
26484 粗貨  
26485 粗跤粗手  
26486 細漢叔仔  
26487 細漢的  
26488 細嬸仔  
26489 船肚  
26490 船桮 tsûn-pue 
26491 聊聊仔是  
26492 庄跤  
26493 庄跤人  
26494 荷蘭水  
26495 處女  
26496 莫名其妙  
26497 規工  
26498 規大堆  
26499 規日  
26500 被仔  
26501 豉目  
26502 被告  
26503 設使  
26504 覓頭路 bā-thâu-lōo 
26505 豚  
26506 貧  
26507 逐工  
26508 逐下昏  
26509 貧戶  
26510 販仔間  
26511 貫耳  
26512 這改  
26513 通知單  
26514 連相紲  
26515 貧家  
26516 貧惰仙  
26517 貪睏  
26518 逐暝  
26519 貨範  
26520 這擺  
26521 頂月的  
26522 釣仔  
26523 頂世  
26524 野外  
26525 頂回  
26526 頂年  
26527 頂改  
26528 陷阱  
26529 陰府  
26530 頂沿  
26531 釣竿  
26532 頂個月  
26533 頂級  
26534 陷落  
26535 釣話  
26536 部屬  
26537 魚仔  
26538 魚市  
26539 麻米粩仔  
26540 麻油雞  
26541 魚乾  
26542 麻黃仔  
26543 麻煩  
26544 鳥鼠仔色  
26545 鳥鼠罩  
26546 鳥鼠籠  
26547 魚罾  
26548 魚鱗刺  
26549 善人  
26550 喊名  
26551 喜事  
26552 喉空  
26553 善信  
26554 喙笑目笑  
26555 割草鍥仔  
26556 喝爽  
26557 喙甜舌滑  
26558 善終  
26559 喀喀嗽 khennh-khennh-sàu 
26560 善報  
26561 喙琴  
26562 喝暢  
26563 喉管滇  
26564 喙齒縫  
26565 喜齣  
26566 堤  
26567 圍身裙  
26568 場面話  
26569 報冤仇  
26570 單單  
26571 媠䆀  
26572 寒天衫  
26573 媌母  
26575 寒假  
26576 富貴花  
26577 寒酸  
26578 就學  
26579 媌頭  
26580 就職  
26581 悶悶仔  
26582 提早  
26583 插事  
26584 提紅包  
26585 插條  
26586 散赤人  
26587 斑芝棉  
26588 斑芝樹  
26589 摒挕捒  
26590 散食  
26591 換喙齒  
26592 散場  
26593 換頭路  
26594 散戲  
26595 最  
26596 棑仔  
26597 期望  
26598 減少  
26599 款式  
26600 欽佩  
26601 渡船頭  
26602 港口  
26603 游泳  
26604 湯飯  
26605 無小心  
26606 無心  
26607 無天良  
26608 無心腸  
26609 無名  
26610 猴死囡仔  
26611 無老實  
26612 牌位  
26613 無底代 bô-tī-tāi 
26614 無注意  
26615 無空榫  
26616 無信用  
26617 無按怎  
26618 無面  
26619 無面子  
26620 煮食師傅  
26622 無站節  
26623 無記持  
26624 無啥  
26625 無夠力  
26626 無情緒  
26627 無桮  
26628 無理  
26629 無話講茭荖  
26630 無盤  
26631 焦瘦  
26632 無錢人  
26633 無錢飯  
26634 無禮貌  
